opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v,true_outer_x,true_outer_y,true_inner_x,true_inner_y,yaw,vx,vy,omega,acc,steer,dt
-4.242676198232151,3.234136698056999,0.1372473460581299,0.1927503763939253,-4.24274,3.22775,-4.24132,3.36499,-4.24474,3.03501,-0.011638161277445982,2.0104923301644324,-4.22225,3.61538,-3.92775,2.58462,3.0731317616988507,2.0104923301644324,0.6718025288316899,1.1901386915440222,-0.9033178170673157,0.43597863046531177,0.02835351853102378
-4.30085021714259,3.219032886357468,0.1366513615007187,0.19335191258428214,-4.30081,3.22835,-4.3002,3.365,-4.30167,3.035,0.057518902751906194,2.0043774154539635,-4.22277,3.61525,-3.98723,2.58475,3.1068763811433104,2.0043774154539635,0.6029005691870745,1.3903524088783206,-1.5339289856394054,0.43597730361859854,0.028497961857517806
-4.35853282591486,3.2038444200718694,0.13674292413137876,0.19325830693659746,-4.35887,3.22826,-4.36075,3.36499,-4.35621,3.03502,0.11786282643428696,1.9805518308346317,-4.22326,3.61515,-4.0434,2.59485,3.146498591059268,1.9805518308346317,0.5258912034686857,1.5888238960697982,-2.079636134155445,0.43597570345282394,0.02867217088968539
-4.415244889489972,3.1884875680888043,0.13825463608863156,0.1917471629516327,-4.41694,3.22675,-4.42304,3.36487,-4.40847,3.03519,0.17068708092548007,1.9399909677205514,-4.22377,3.61508,-4.10123,2.62992,3.1920536213201904,1.9399909677205514,0.4417957882381925,1.7855544835584511,-2.514208319905968,0.43597382760568437,0.02894025395766794
-4.470672352026018,3.1728862905773436,0.13979513045882563,0.1881336046537137,-4.475,3.22313,-4.48699,3.36241,-4.45886,3.03569,0.2182535043558366,1.884181518395462,-4.22431,3.61502,-4.15902,2.66498,3.2437280215287645,1.884181518395462,0.35176356153099136,1.9809001050691797,-2.8363037374437554,0.4359712372665623,0.028908748002853105
-4.523821011325328,3.157216662514478,0.13255210598100686,0.18182497985700405,-4.53214,3.21683,-4.55046,3.34811,-4.50701,3.03675,0.2571039966492661,1.8154330708593587,-4.22491,3.615,-4.21676,2.7,3.3009933634841206,1.8154330708593587,0.2584702311453391,2.1724950950732262,-2.9399535730258144,0.43596886810086777,0.029683159653511485
-4.575807859212248,3.141088290676111,0.12837852857857482,0.17218336795405106,-4.58929,3.20718,-4.61494,3.33297,-4.55488,3.03847,0.28898495530140744,1.7366008671415638,-4.2262,3.61507,-4.33005,2.75368,3.3654798822366505,1.7366008671415638,0.16132140613328483,2.36523674661819,-2.790282535220723,0.43596635626934394,0.03105928868627843
-4.627286815175749,3.1242275122768786,0.11789563902027947,0.15853258403243173,-4.64643,3.19353,-4.67782,3.30717,-4.60422,3.04072,0.33629757846385044,1.6518215741615148,-4.22685,3.61517,-4.38565,2.77233,3.4389424531601587,1.6518215741615148,0.06038371824760891,2.5622073017475966,-2.6313810798507737,0.4359597102543665,0.029734183970370927
-4.673720962774673,3.108120603968672,0.10173353429425355,0.14196183888637118,-4.69868,3.17696,-4.73336,3.2726,-4.65029,3.0435,0.3534021981593531,1.567163407750366,-4.2657,3.62165,-4.43591,2.7848,3.5151275964394952,1.567163407750366,-0.033635418906342265,2.7456278985312252,-1.6858778282076559,0.43595592937255895,0.03430329116307945
-4.7241938220075115,3.0895777599469345,0.08996030068869301,0.11953823990673425,-4.75395,3.15454,-4.79141,3.23633,-4.70417,3.04586,0.43306543142508525,1.491683409123522,-4.32332,3.63125,-4.45571,2.78488,3.6093116696671697,1.491683409123522,-0.13692614822831864,2.9510095919501267,-0.4300175990999613,0.43454957564732105,0.03842397585425974
-4.777726430390049,3.0684327580548385,0.09918314624975369,0.09134352412732943,-4.80921,3.12634,-4.85658,3.21348,-4.76558,3.04609,0.7863288052154972,1.4411541375004664,-4.38094,3.64087,-4.47551,2.78494,3.7227011909730603,1.4411541375004664,-0.24642174148453946,3.172436049510927,0.0852923157623009,0.41354245438780374,0.022515814790171187
-4.807894667781708,3.055257628243659,0.10953494876065817,0.07394549952498766,-4.84047,3.10751,-4.89842,3.20046,-4.80135,3.04476,1.0055109773367268,1.413985078696672,-4.43856,3.65051,-4.49531,2.78498,3.794131173497455,1.413985078696672,-0.3084056298554248,3.292854841015007,0.7056778805533145,0.3820384525637746,0.013032066840197044
-4.824976322406424,3.0472619712819737,0.11939112069161616,0.06820252341372707,-4.85819,3.09581,-4.9256,3.19435,-4.81968,3.03952,0.8912764024733716,1.403543731077799,-4.49618,3.66016,-4.51511,2.785,3.837043877880674,1.403543731077799,-0.3435162288070755,3.357076863225559,1.8136868055959647,0.34454457296573476,0.014325462171613365
-4.843566375869951,3.038157342526317,0.13367650653723712,0.06804427088300702,-4.87702,3.0825,-4.95752,3.18922,-4.83604,3.02818,0.7322152711362022,1.4066367058248883,-4.60998,3.6436,-4.54716,2.78497,3.885135555492052,1.4066367058248883,-0.3820408054354609,3.421328264970739,2.539089456947102,0.30068069452593627,0.028749765583586457
-4.880768386330344,3.0188679260107523,0.14737045022663123,0.07737653003333751,-4.91143,3.05564,-5.00579,3.16884,-4.86188,2.99621,1.222434574535742,1.4309771612409172,-4.66663,3.62936,-4.56194,2.78492,3.9834979410943343,1.4309771612409172,-0.4609780548617195,3.534989207028876,2.883046869476713,0.24631179644001808,0.02862077625114159
-4.917887869078353,2.997106004061693,0.13821758209431922,0.08387123285131802,-4.94507,3.02577,-5.04017,3.12607,-4.88736,2.96491,1.2710673721508141,1.4577538876298306,-4.72326,3.61515,-4.57674,2.78485,4.08467207623871,1.4577538876298306,-0.5440260979714796,3.6279252872054344,2.8483398871024423,0.18475745158560303,0.028597291196410583
-4.954962976416666,2.972502116134769,0.13303298914179157,0.08815618185924302,-4.9773,2.99318,-5.07489,3.08359,-4.91262,2.93328,1.2580059007673756,1.4759725212179005,-4.77974,3.60101,-4.57741,2.78471,4.188420912115565,1.4759725212179005,-0.631543912065589,3.696524874671092,2.7301011745964163,0.11952007128628422,0.02835173641404371
-4.991402745166078,2.945228222985731,0.13187782565693104,0.09019515563487905,-5.00752,2.95835,-5.1098,3.0416,-4.93757,2.90141,1.2354288094082746,1.4828542287055348,-4.83622,3.58691,-4.57806,2.78452,4.293223811009868,1.4828542287055348,-0.7210656481085016,3.7370877375546963,3.0405329627821427,0.05388496401130526,0.027870682657630205
-5.026580035451697,2.9156571555175463,0.1309437016431115,0.090039625165812,-5.03532,2.9219,-5.14193,2.99793,-4.96202,2.86961,1.2409808070748327,1.490578951921115,-4.89273,3.57285,-4.5787,2.78429,4.397378997406281,1.490578951921115,-0.8094038383066725,3.7478466394352843,3.2580370740249136,-0.009778660653239466,0.029237343425542982
-5.0625827771825245,2.881553018402422,0.10395294560521154,0.09342292759274887,-5.06239,2.88143,-5.15057,2.93648,-4.98314,2.83196,1.2731115405697047,1.497504703826848,-4.94449,3.55011,-4.5793,2.78403,4.506956076709288,1.497504703826848,-0.9017030923854543,3.7277164593730716,3.0901025088132483,-0.06875353821810956,0.030081149688811287
-5.098325807605535,2.8429866674315614,0.08179517467430411,0.09684869126632549,-5.08807,2.83741,-5.15992,2.8765,-5.003,2.79112,1.2370666920132911,1.491949635015302,-5.03854,3.48729,-4.58045,2.78338,4.619090073521202,1.491949635015302,-0.994810620927497,3.6755538358886914,2.984789264176088,-0.11996437663236054,0.0302053167735547
-5.132442091182056,2.8009172846121815,0.05780593222152865,0.09753186812524378,-5.11158,2.79102,-5.16381,2.81579,-5.02345,2.74924,1.2362990563904654,1.4762612565452482,-5.0878,3.46697,-4.58095,2.78303,4.730111341452013,1.4762612565452482,-1.082942007690999,3.59453779603589,3.001609377013553,-0.16121313726030959,0.028901500438236968
-5.16297971944181,2.7577031625016257,0.04312232484456244,0.10060004970177724,-5.13196,2.74481,-5.17178,2.76136,-5.03906,2.70621,1.2843192617677779,1.456547507174904,-5.15297,3.46732,-4.58141,2.78268,4.83399887713915,1.456547507174904,-1.1593891285214923,3.4941569258751466,3.517611531121973,-0.19170146968365528,0.025522874061604504
-5.187842375118339,2.717212749046336,0.05035674830645816,0.11373050470300376,-5.14822,2.70287,-5.19557,2.72001,-5.04128,2.66416,1.229557835090807,1.4494400481118737,-5.22422,3.46013,-4.58488,2.77926,4.923179804309833,1.4494400481118737,-1.2189071390098545,3.390197878115999,3.5921061621669574,-0.2124481117935642,0.028369840967139796
-5.213053417163316,2.669767204895228,0.06272672237571435,0.12964066105971592,-5.16464,2.65455,-5.22448,2.67336,-5.04097,2.61566,1.2367826295203659,1.4422446831826372,-5.26034,3.41491,-4.6033,2.76084,5.019359178959288,1.4422446831826372,-1.2784899651587183,3.26307034482488,3.532170295686468,-0.2219094661377819,0.030938470984197546
-5.237275741088545,2.6152799652795315,0.0773840765274098,0.14555989179715703,-5.18056,2.6,-5.25528,2.62013,-5.04001,2.56214,1.2795990524620307,1.4319407367397463,-5.29646,3.36971,-4.62172,2.74241,5.120313586141717,1.4319407367397463,-1.3349122400166085,3.119074013109733,3.1859217537843993,-0.21933563818519536,0.03011902482255243
-5.25707355859654,2.559740154813663,0.11040013088760328,0.1590211548819846,-5.19402,2.54545,-5.30169,2.56985,-5.03893,2.51031,1.205857321888378,1.4119417699969616,-5.3326,3.32451,-4.64013,2.72398,5.214257053766007,1.4119417699969616,-1.3800245579186585,2.9813561570903757,3.9453944869969244,-0.20616028740674094,0.02919717317824912
-5.272565956476596,2.5042156268057103,0.1376311193008322,0.17011076391575042,-5.20511,2.49167,-5.34042,2.51684,-5.03787,2.46055,1.2856184249175728,1.4160257586035931,-5.40488,3.23414,-4.67693,2.68707,5.301304225790313,1.4160257586035931,-1.413063078030993,2.856650004463516,3.435791864676319,-0.18532317342268081,0.030786741471938932
-5.28452595870655,2.4438001448015805,0.17142421299221447,0.17987714501848204,-5.21488,2.43333,-5.3844,2.45881,-5.037,2.4066,1.260973864219505,1.4062983297276863,-5.41673,3.17938,-4.68327,2.68062,5.3892511709536235,1.4062983297276863,-1.4413614629355387,2.7396637790398986,3.207424222418531,-0.159046208006967,0.028149318211407443
-5.291359674188852,2.3875278185434894,0.19304344303808885,0.1869641602018954,-5.22196,2.37955,-5.41374,2.4016,-5.03622,2.35819,1.1650297751553067,1.392583638012552,-5.41637,3.10994,-4.68363,2.68006,5.466370838462062,1.392583638012552,-1.4594757575788813,2.6487944375862593,2.8853160656005796,-0.13267377154321844,0.02804054098218387
-5.294461622681851,2.3310477295710275,0.1876571224334429,0.19233601118875265,-5.22734,2.325,-5.41424,2.34184,-5.03578,2.30774,1.4319038857699733,1.371260359547973,-5.41608,3.05048,-4.68392,2.67952,5.54064446744255,1.371260359547973,-1.470606657703731,2.5739216988888773,3.1340436262595674,-0.11727425609225782,0.015468698899558793
-5.294215490297282,2.299945311965901,0.18766680606862812,0.19671671662571055,-5.22952,2.29568,-5.41678,2.30803,-5.03323,2.28273,1.1862228288605672,1.3642887222118303,-5.42832,2.99604,-4.68543,2.67521,5.580459687193674,1.3642887222118303,-1.4731000981792546,2.5376266539233336,3.651851799615689,-0.10808454272859086,0.01509751481381065
-5.292871787064304,2.2696621421182903,0.19235911233939448,0.19629277750340166,-5.23118,2.26685,-5.42334,2.2756,-5.03509,2.25793,1.0260423288676712,1.365807374975273,-5.45311,2.94657,-4.68814,2.66718,5.618771543193166,1.365807374975273,-1.4741210256426607,2.50507898280081,3.1379413862937473,-0.10480644229930357,0.02227747356905379
-5.289166352857262,2.2250471053359697,0.20762621053229308,0.19883206506999812,-5.23281,2.22333,-5.44034,2.22965,-5.03407,2.21728,1.4627831507989906,1.3574813727693227,-5.46571,2.92131,-4.70429,2.61869,5.674578374020943,1.3574813727693227,-1.4748741721072087,2.458673258859299,2.6149385059172343,-0.10922760791197052,0.013474114338546138
-5.285521381119734,2.1982853627467263,0.2206167681750416,0.19896508487671896,-5.23328,2.19764,-5.45388,2.20036,-5.03433,2.19519,1.155987366657453,1.346396379183747,-5.46598,2.92069,-4.72202,2.56531,5.707706818631941,1.346396379183747,-1.4741724581614652,2.429543073217813,3.046734175823926,-0.11799265871283866,0.011845513622524782
-5.2816450923519795,2.1749557637175387,0.2333201037201895,0.1984000909778012,-5.2334,2.175,-5.46672,2.17478,-5.035,2.17519,1.1629001735253819,1.342471028780918,-5.54748,2.83961,-4.73434,2.52857,5.736486004202251,1.342471028780918,-1.4727078184818472,2.401909537265054,4.697534420273929,-0.1304418446401292,0.012141725552664363
-5.27701688494809,2.151206979789971,0.2440574450820949,0.1995225551159572,-5.23324,2.15186,-5.47727,2.1482,-5.03374,2.15486,1.3149658504379726,1.3592600043350713,-5.5882,2.79924,-4.73453,2.52803,5.765649330606056,1.3592600043350713,-1.4708908960409994,2.3705981740321294,4.79918888276659,-0.14660922295881654,0.015233652279062983
-5.270107761217592,2.1214900086169357,0.2602231413614096,0.2041925924219586,-5.23262,2.12273,-5.4927,2.1141,-5.02854,2.12951,1.1877167300945755,1.3829417470489482,-5.62365,2.75585,-4.73469,2.52749,5.801762198882661,1.3829417470489482,-1.469836803594821,2.326457523456059,3.998019546313742,-0.16682197189747117,0.022497211845145224
-5.2578432363177985,2.0777750178434844,0.2838808144274635,0.21622549919008133,-5.23083,2.07921,-5.51431,2.06413,-5.01491,2.0907,1.2900451208793817,1.4018995034829111,-5.64852,2.70641,-4.73481,2.52693,5.854101006636607,1.4018995034829111,-1.4705898593140365,2.252270023355032,3.6273247879083046,-0.191193826984069,0.02257598279815774
-5.242875550360049,2.0344173803171115,0.31012617190427566,0.2268375982944619,-5.22798,2.03557,-5.53718,2.01162,-5.00182,2.05309,1.1989003753624414,1.415545060727191,-5.66509,2.65544,-4.73491,2.52637,5.904948215940695,1.415545060727191,-1.4723950596700706,2.166884378204603,3.30631489242217,-0.21799078970005975,0.022518018572210675
-5.225497041375104,1.991834495376485,0.335294929576932,0.23672648626632437,-5.22407,1.99198,-5.55774,1.95901,-4.98849,2.01525,1.297369277188601,1.4252486454558029,-5.66503,2.60146,-4.73497,2.52581,5.9537421586129495,1.4252486454558029,-1.474373041161129,2.0695763421486606,3.9884438440879504,-0.24560293784111173,0.01631004202756847
-5.211280898643512,1.9615601845240933,0.34558349280600764,0.24344466352746308,-5.22056,1.96045,-5.56368,1.91926,-4.97885,1.98946,1.2492470140218315,1.4460633405614038,-5.68001,2.54953,-4.73499,2.50547,5.987497035732651,1.4460633405614038,-1.4754012624735338,1.9899707941239047,4.470627394801932,-0.2732117360962298,0.015312340381782046
-5.196682460066172,1.9334964629207905,0.3487482818595676,0.2505150873700021,-5.21672,1.9307,-5.56212,1.88249,-4.96861,1.96533,1.1741523729096452,1.4750194253578979,-5.74,2.44976,-4.735,2.42524,6.017968145882064,1.4750194253578979,-1.4769992123542766,1.906651710066113,4.716589738765722,-0.30018962083699613,0.017355370344342952
-5.178697142985499,1.9020487538637951,0.3543377068560443,0.25906303344939036,-5.21166,1.89667,-5.56137,1.83959,-4.95598,1.9384,1.038618659436055,1.5143659746402705,-5.77,2.39986,-4.735,2.38514,6.051058792427902,1.5143659746402705,-1.4798852204055375,1.8028385827026001,4.151462315526759,-0.32563046554569225,0.024062732635246064
-5.151426707647376,1.8590108734542432,0.3631952649746413,0.27286067305494943,-5.20345,1.84945,-5.56067,1.78384,-4.93508,1.89875,1.3340941304138378,1.5589149303403245,-5.8,2.34995,-4.735,2.34505,6.094440015227916,1.5589149303403245,-1.4853897851303552,1.6470864281600073,5.221469985746454,-0.34716349513570044,0.015329622417591395
-5.132225886457492,1.8321609810806823,0.3729932311718275,0.28128600480649574,-5.19731,1.81856,-5.56242,1.74228,-4.92197,1.87609,1.1889744738049766,1.6069737042501457,-5.815,2.2952,-4.735,2.3173,6.119689228260674,1.6069737042501457,-1.4887193142434518,1.5419693894023414,5.372241483880617,-0.36558913259656894,0.015094673682993264
-5.1119503178786765,1.8060406885209974,0.38559314996508914,0.2889169640225372,-5.19061,1.78799,-5.56644,1.70177,-4.90901,1.8526,1.1435812139919115,1.6586827979182155,-5.81502,2.23561,-4.73498,2.30189,6.142964753022785,1.6586827979182155,-1.4926832930116207,1.433574874767335,5.562799343756347,-0.38044342818818794,0.014743962127544868
-5.0908106685066725,1.7808306820261979,0.40064977037307814,0.29773697990004555,-5.18337,1.75782,-5.57218,1.66114,-4.89443,1.82966,1.2029123933774237,1.7140723871111299,-5.81505,2.17602,-4.73495,2.28648,6.164101326683265,1.7140723871111299,-1.4969685511452497,1.3241421732966079,6.583456953163609,-0.39141243310958596,0.011856508580629534
-5.072740292136245,1.7607931433045902,0.41491031380287485,0.3068664232202669,-5.17689,1.73281,-5.5776,1.62519,-4.88053,1.81242,1.125974023468327,1.772371952232371,-5.81945,2.11773,-4.7349,2.27358,6.179801029722843,1.772371952232371,-1.500555685372667,1.2342964730830122,6.603527463669371,-0.399067836650393,0.012129774433959968
-5.053234997483725,1.7404702790144795,0.4312207445149181,0.3178802801370347,-5.16972,1.70697,-5.58415,1.58781,-4.86422,1.79482,1.0615748811218324,1.8336082980198198,-5.8805,1.99691,-4.73472,2.27266,6.194772767525881,1.8336082980198198,-1.504545493760985,1.1412810772723259,6.67470112683687,-0.4031849886860004,0.012246685539950522
-5.03249402243521,1.7201337780913453,0.4495609508175725,0.3305730805737208,-5.16181,1.68035,-5.5915,1.54817,-4.84585,1.77755,1.0102112268050074,1.8977203604328,-5.91104,1.93644,-4.73462,2.27226,6.208749677991832,1.8977203604328,-1.5086388081172442,1.047145430913662,6.860389663184222,-0.40363302946580754,0.012065075670175986
-5.011014898019912,1.700279623378444,0.46984500976385773,0.3436384728170001,-5.15312,1.65302,-5.59896,1.50476,-4.82704,1.76146,0.8040714887161474,1.964542086396338,-5.98217,1.86146,-4.7345,2.27188,6.2213835668533735,1.964542086396338,-1.512507068529507,0.9550462293789322,5.481040859906906,-0.4004244049290432,0.016477565474441427
-4.98024509654545,1.673405466159051,0.4990738336158285,0.3610343465655315,-5.14036,1.61585,-5.61001,1.44702,-4.80061,1.73798,0.7463495830866219,2.034987970140071,-6.03737,1.78502,-4.73437,2.2715,6.23712040362894,2.034987970140071,-1.517331171001947,0.8312520462991262,5.440450238539085,-0.3922219882388234,0.016800874065672804
-4.947265682063438,1.6463656360630996,0.5287851742437573,0.3783177968322398,-5.12562,1.57652,-5.618,1.38371,-4.77335,1.71447,0.7049850862820881,2.108887333644863,-6.07229,1.71579,-4.73424,2.27117,6.251086164575482,2.108887333644863,-1.5204685130392628,0.7087154518553338,5.59191056533302,-0.3790637047379875,0.016319647715956974
-4.9136634683257805,1.6204603638638586,0.5613468389507509,0.3950731195614296,-5.1095,1.53704,-5.62594,1.31704,-4.74603,1.69187,0.6659954176039452,2.185837986736655,-6.1072,1.64653,-4.7341,2.27086,6.262652151080446,2.185837986736655,-1.5214489711242525,0.5947042044984026,5.748591915926009,-0.3613460844104017,0.015827541966079
-4.879568738744084,1.59567431836644,0.5951185197084694,0.41052338301246694,-5.09198,1.49755,-5.63224,1.24798,-4.7193,1.66971,0.6301766677590338,2.2654097557109933,-6.11599,1.57934,-4.72401,2.25066,6.272064856834372,2.2654097557109933,-1.5202894813985721,0.4902142129888661,5.925030184688091,-0.3395703138326473,0.015287675566134471
-4.845196483536686,1.5720489381346021,0.5810467844330607,0.4254611601544849,-5.07308,1.45822,-5.59289,1.19858,-4.69246,1.64834,0.5974287100900075,2.347159443298294,-6.11614,1.45964,-4.69986,2.20236,6.279559092680274,2.347159443298294,-1.5170774037305736,0.39618268866233336,6.120176853541952,-0.31433717196383143,0.014721084863916581
-4.8107249615191865,1.5495907644141553,0.5673647433529859,0.44255728872090705,-5.05283,1.41918,-5.55235,1.15014,-4.6632,1.62905,0.5683981698077983,2.430655820361111,-6.11622,1.39979,-4.68778,2.17821,6.285391331661504,2.430655820361111,-1.5119746340416875,0.31308788819396777,6.351644273216255,-0.28632456494378544,0.014099962020523327
-4.776405860437214,1.528347636523619,0.5554197556803329,0.46213133306453014,-5.03128,1.3806,-5.51179,1.10203,-4.63147,1.61237,0.5372663959985445,2.515493505061516,-6.10683,1.34193,-4.68364,2.16997,6.289805858993942,2.515493505061516,-1.5052173599106224,0.24124235002018798,6.488103821948078,-0.2562711136565704,0.013734813792481652
-4.741719911240391,1.5079029467531173,0.5333352177570874,0.4825782283733901,-5.00805,1.34193,-5.46069,1.05986,-4.59849,1.59716,0.5035097006153938,2.601334270788388,-6.09272,1.28508,-4.68347,2.16968,6.2931192777501455,2.601334270788388,-1.4969190016031455,0.17920988640258928,6.546130426390579,-0.22493532417697418,0.013547231827269676
-4.706279322894705,1.4879749147042534,0.5050831805752394,0.505338315982471,-4.98283,1.30286,-5.40255,1.02189,-4.56289,1.58396,0.4672202309938208,2.687888659055759,-6.07861,1.22821,-4.68329,2.16941,6.2955470756267955,2.687888659055759,-1.4871465734982916,0.1260928511038556,6.501280809600912,-0.19313789192320502,0.013573436722567214
-4.669548699370593,1.468241760965229,0.4804521241715976,0.5281409819356948,-4.95566,1.26367,-5.34649,0.984231,-4.52604,1.57085,0.48394066995649715,2.774909808759096,-6.06083,1.17328,-4.68235,2.16839,6.29725858896224,2.774909808759096,-1.4758881201930028,0.0809822294307409,8.160011947231736,-0.1618034034080972,0.010731208342484205
-4.639550626755717,1.4528243287085214,0.4631738248390122,0.5438050184579032,-4.93102,1.23039,-5.29922,0.949394,-4.49872,1.5603,0.494303826187422,2.8620883015976544,-6.02465,1.12806,-4.67763,2.1636,6.298127626138153,2.8620883015976544,-1.4659391569951423,0.05156938684516542,8.67445898483919,-0.13148123553713748,0.010060523696465675
-4.610539371140704,1.4385080942018158,0.45021490879800957,0.5566114631410313,-4.90541,1.19782,-5.25418,0.913122,-4.47421,1.54979,0.3892602509423833,2.949295959034719,-5.9523,1.03762,-4.66815,2.15405,6.298646441176385,2.949295959034719,-1.4559492876008766,0.02960137205134597,6.182592954438609,-0.10273422235982423,0.014079495173368532
-4.568702810342376,1.4186535050969094,0.4405510505321716,0.571525654454811,-4.87149,1.15746,-5.20508,0.869705,-4.43873,1.53077,0.4308412180890691,3.0365196862614248,-5.91614,0.992391,-4.66341,2.14928,6.299063213551146,3.0365196862614248,-1.4412553290656156,0.006222135828216269,9.981975784667359,-0.07755228855479913,0.008077126369665523
-4.543994718551379,1.407403181839227,0.438603784393158,0.5808492300072371,-4.8467,1.12976,-5.16993,0.833288,-4.41864,1.52238,0.45284751016748437,3.1174164409179657,-5.87998,0.947152,-4.65866,2.14451,6.299113470528436,3.1174164409179657,-1.432404920833721,-0.003525454971852129,9.979018339669352,-0.05487213417170363,0.00816775891561119
-4.518349298255136,1.396110678487817,0.4371695655292121,0.5886899925257774,-4.82201,1.10352,-5.13681,0.800175,-4.39809,1.51199,0.4396833747348596,3.199214159257053,-5.84012,0.904257,-4.64535,2.13121,6.299084675462097,3.199214159257053,-1.4232782671637154,-0.010077203027371672,9.988050402970977,-0.03524732990776793,0.0077074221060421414
-4.493520315221094,1.385534283847095,0.43759536449213027,0.5964737872698178,-4.79735,1.07854,-5.10517,0.767515,-4.37777,1.50249,0.4121995773089408,3.276460332069805,-5.7984,0.862535,-4.62776,2.11363,6.299007006204678,3.276460332069805,-1.4145858387815515,-0.013587534873952862,9.994770701718172,-0.01898694865331951,0.007319675512891769
-4.469376874505178,1.375560700539326,0.4320252610623593,0.6019225160267723,-4.77268,1.05469,-5.06945,0.740726,-4.3592,1.49212,0.38783270499260436,3.349838612059171,-5.75669,0.820809,-4.61017,2.09605,6.298907549858366,3.349838612059171,-1.4063254014403246,-0.014837594729095502,9.997130923363947,-0.0071006962796233445,0.0069953823948142
-4.445791702977146,1.3660925429108213,0.4267514190954728,0.6075975373551151,-4.74793,1.03183,-5.03409,0.71524,-4.3405,1.48258,0.3658517428643793,3.41994660611679,-5.71497,0.779079,-4.59258,2.07848,6.298803755209422,3.41994660611679,-1.3984948542548021,-0.014591953997775348,9.997161992803518,-0.001026407467251306,0.006726456365274344
-4.422643471634334,1.3570460496863714,0.4202748617619188,0.6118166647779386,-4.72306,1.00984,-4.99805,0.692017,-4.32274,1.47251,0.34605050555285466,3.487333229117406,-5.67327,0.737347,-4.57499,2.06091,6.298705603067598,3.487333229117406,-1.3910957835057314,-0.013663489337321881,9.997178666042021,0.0003411252348836272,0.006494589292431982
-4.399857188376486,1.348364043928769,0.4068829183635021,0.6156664585219821,-4.69802,0.988643,-4.95767,0.675377,-4.30513,1.46265,0.32750992997300654,3.552383022780464,-5.58985,0.653871,-4.5398,2.02578,6.298616864316095,3.552383022780464,-1.384120873232717,-0.012635991684362965,9.997183065808244,0.0009460660083816091,0.006309719276520844
-4.377310552676604,1.339977547131357,0.38535310586006705,0.6187732605114735,-4.67275,0.968142,-4.91247,0.666428,-4.28782,1.45261,0.3110054221654164,3.615569580723483,-5.54101,0.623721,-4.53087,2.0169,6.29853713475583,3.615569580723483,-1.3775063354993227,-0.011593378626640831,9.997180543517286,0.001656915117304801,0.006152173397865934
-4.354939466428546,1.3318453545944102,0.3660961993916357,0.6209947181748006,-4.6472,0.948269,-4.86908,0.657072,-4.27084,1.44222,0.29566389453816844,3.677166837749567,-5.48502,0.605159,-4.5306,2.01672,6.298465810280293,3.677166837749567,-1.371205193824671,-0.010520611683899722,9.997172687068161,0.0024856882327620707,0.0060297547795900375
-4.3326433058653215,1.3239170812322674,0.3493861503895077,0.6230776445869328,-4.62133,0.928962,-4.8275,0.64689,-4.25365,1.43199,0.291680656350026,3.7375265596345773,-5.42905,0.586592,-4.53032,2.01653,6.298402373571747,3.7375265596345773,-1.3651668874043117,-0.009400388659547012,9.997167067144746,0.003406177451958904,0.0055272141335976814
-4.3118727709766995,1.3166867288171737,0.3355467870148661,0.6237836489873714,-4.59506,0.910162,-4.78686,0.634836,-4.23851,1.422,0.21052272213857035,3.7928443966245746,-5.38662,0.550301,-4.53004,2.01637,6.298350415610723,3.7928443966245746,-1.3597523879020885,-0.008300613861876853,9.996157475570694,0.004451736598166336,0.00850141462735308
-4.279456636694352,1.3056172124636216,0.3222507314949028,0.6246140620743339,-4.55974,0.886061,-4.73875,0.618104,-4.21277,1.40544,0.312544472618119,3.8779028726391513,-5.3469,0.510456,-4.52977,2.01621,6.298279848650671,3.8779028726391513,-1.3515898790471321,-0.006475365572538449,9.99710439058434,0.0059574048187109145,0.005356134035952651
-4.25857916560948,1.29869225090142,0.3163105827331738,0.6240698931538035,-4.53198,0.868019,-4.70151,0.600976,-4.19751,1.39489,0.21511105951174025,3.9314799674492367,-5.30466,0.473378,-4.51902,2.01083,6.298245165724764,3.9314799674492367,-1.3466066453878078,-0.005204738213773545,9.996986562979899,0.007167776128445966,0.006655961166649607
-4.232279379149213,1.2901243738794825,0.3144433831789121,0.6228876865856315,-4.50064,0.84854,-4.66394,0.579825,-4.17715,1.38084,0.25048890837428317,3.9980431406046777,-5.21014,0.410328,-4.45565,1.97915,6.298210523189368,3.9980431406046777,-1.340536121110327,-0.003500105679962115,9.997071921700975,0.00859404806285939,0.005638856009158371
-4.209623961602108,1.282904858538837,0.3148580617421123,0.6215561235520087,-4.47048,0.830645,-4.6278,0.557907,-4.15993,1.36906,0.18377973042576484,4.054418636549831,-5.16492,0.382882,-4.41996,1.96247,6.298190786597456,4.054418636549831,-1.335522465381079,-0.0019309219775936169,9.996388315616237,0.010018176499512064,0.007921859315831793
-4.17735029413348,1.2728081644474787,0.3169552864695586,0.6174880729706446,-4.43164,0.808741,-4.58395,0.53078,-4.13491,1.35026,0.21717579892921454,4.1335918472368265,-5.12991,0.375844,-4.36428,1.9416,6.298175490105241,4.1335918472368265,-1.3286312814686352,0.0004529329760260419,9.996572780662646,0.011940103833667014,0.0074769438526293055
